GEOID,NAME,NAME_clean,median_age_2024,median_household_income_final_2024_dollars,income_source,median_household_income_2024,median_household_income_2019_in_2024_dollars,B14007_017E_2024,B14007_018E_2024,GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NAME_from_shape,NAME_clean_shape
484530022111,Block Group 1; Census Tract 22.11; Travis County; Texas,"Block Group 1, Census Tract 22.11, Travis County, Texas",37.4,88309.0,ACS 2024,88309.0,92906.57948344853,180.0,201.0,G48045300022111,48,453,002211,1,1500000US484530022111,Block Group 1,G5030,S,6799962.0,0.0,+30.2742994,-097.6192562,10990.7423194,6799959.20026,"Block Group 1, Census Tract 22.11, Travis County, Texas","Block Group 1, Census Tract 22.11, Travis County, Texas"
484530022131,Block Group 1; Census Tract 22.13; Travis County; Texas,"Block Group 1, Census Tract 22.13, Travis County, Texas",32.0,109470.0,ACS 2024,109470.0,,0.0,43.0,G48045300022131,48,453,002213,1,1500000US484530022131,Block Group 1,G5030,S,614686.0,0.0,+30.2919891,-097.6465946,4898.43284726,614686.78768,"Block Group 1, Census Tract 22.13, Travis County, Texas","Block Group 1, Census Tract 22.13, Travis County, Texas"
484530022141,Block Group 1; Census Tract 22.14; Travis County; Texas,"Block Group 1, Census Tract 22.14, Travis County, Texas",42.4,86818.0,ACS 2024,86818.0,,0.0,0.0,G48045300022141,48,453,002214,1,1500000US484530022141,Block Group 1,G5030,S,2165418.0,0.0,+30.2936767,-097.6573630,6585.1177462,2165418.24035,"Block Group 1, Census Tract 22.14, Travis County, Texas","Block Group 1, Census Tract 22.14, Travis County, Texas"
484530022151,Block Group 1; Census Tract 22.15; Travis County; Texas,"Block Group 1, Census Tract 22.15, Travis County, Texas",16.9,97638.0,ACS 2024,97638.0,,67.0,70.0,G48045300022151,48,453,002215,1,1500000US484530022151,Block Group 1,G5030,S,3754696.0,7174.0,+30.2587525,-097.5700348,12586.6766254,3761873.33689,"Block Group 1, Census Tract 22.15, Travis County, Texas","Block Group 1, Census Tract 22.15, Travis County, Texas"
484530022161,Block Group 1; Census Tract 22.16; Travis County; Texas,"Block Group 1, Census Tract 22.16, Travis County, Texas",40.5,104495.0,ACS 2024,104495.0,,140.0,129.0,G48045300022161,48,453,002216,1,1500000US484530022161,Block Group 1,G5030,S,25333069.0,1003368.0,+30.2423658,-097.6171675,27761.4954972,26336441.5937,"Block Group 1, Census Tract 22.16, Travis County, Texas","Block Group 1, Census Tract 22.16, Travis County, Texas"
484530022171,Block Group 1; Census Tract 22.17; Travis County; Texas,"Block Group 1, Census Tract 22.17, Travis County, Texas",39.9,109914.0,ACS 2024,109914.0,,23.0,9.0,G48045300022171,48,453,002217,1,1500000US484530022171,Block Group 1,G5030,S,25900602.0,73082.0,+30.3388855,-097.4539167,22989.3456507,25973681.1867,"Block Group 1, Census Tract 22.17, Travis County, Texas","Block Group 1, Census Tract 22.17, Travis County, Texas"
484530022181,Block Group 1; Census Tract 22.18; Travis County; Texas,"Block Group 1, Census Tract 22.18, Travis County, Texas",31.8,68533.0,ACS 2024,68533.0,,0.0,26.0,G48045300022181,48,453,002218,1,1500000US484530022181,Block Group 1,G5030,S,5944253.0,0.0,+30.3338759,-097.5319829,14680.7444041,5944255.12834,"Block Group 1, Census Tract 22.18, Travis County, Texas","Block Group 1, Census Tract 22.18, Travis County, Texas"
484530022191,Block Group 1; Census Tract 22.19; Travis County; Texas,"Block Group 1, Census Tract 22.19, Travis County, Texas",38.4,106923.0,ACS 2024,106923.0,,174.0,156.0,G48045300022191,48,453,002219,1,1500000US484530022191,Block Group 1,G5030,S,57498192.0,29529.0,+30.2701740,-097.5339014,41636.094228,57527726.4769,"Block Group 1, Census Tract 22.19, Travis County, Texas","Block Group 1, Census Tract 22.19, Travis County, Texas"
484530022201,Block Group 1; Census Tract 22.20; Travis County; Texas,"Block Group 1, Census Tract 22.2, Travis County, Texas",26.6,61802.0,ACS 2024,61802.0,,126.0,124.0,G48045300022201,48,453,002220,1,1500000US484530022201,Block Group 1,G5030,S,5073789.0,10175.0,+30.3169719,-097.6396062,11555.0915429,5083966.96557,"Block Group 1, Census Tract 22.20, Travis County, Texas","Block Group 1, Census Tract 22.2, Travis County, Texas"
484530022211,Block Group 1; Census Tract 22.21; Travis County; Texas,"Block Group 1, Census Tract 22.21, Travis County, Texas",22.1,56173.0,ACS 2024,56173.0,,353.0,0.0,G48045300022211,48,453,002221,1,1500000US484530022211,Block Group 1,G5030,S,5079783.0,0.0,+30.3203582,-097.6171415,10630.159919,5079779.2708,"Block Group 1, Census Tract 22.21, Travis County, Texas","Block Group 1, Census Tract 22.21, Travis County, Texas"
484530022221,Block Group 1; Census Tract 22.22; Travis County; Texas,"Block Group 1, Census Tract 22.22, Travis County, Texas",35.2,98750.0,ACS 2024,98750.0,,146.0,1.0,G48045300022221,48,453,002222,1,1500000US484530022221,Block Group 1,G5030,S,1528448.0,0.0,+30.3026235,-097.6360779,5805.33071827,1528448.15848,"Block Group 1, Census Tract 22.22, Travis County, Texas","Block Group 1, Census Tract 22.22, Travis County, Texas"
484530023041,Block Group 1; Census Tract 23.04; Travis County; Texas,"Block Group 1, Census Tract 23.04, Travis County, Texas",30.9,126273.0,ACS 2024,126273.0,64347.122226264095,0.0,58.0,G48045300023041,48,453,002304,1,1500000US484530023041,Block Group 1,G5030,S,248163.0,87141.0,+30.2442403,-097.7278838,2535.39159635,335303.407687,"Block Group 1, Census Tract 23.04, Travis County, Texas","Block Group 1, Census Tract 23.04, Travis County, Texas"
484530023071,Block Group 1; Census Tract 23.07; Travis County; Texas,"Block Group 1, Census Tract 23.07, Travis County, Texas",32.6,107907.0,ACS 2024,107907.0,87581.43579483448,0.0,58.0,G48045300023071,48,453,002307,1,1500000US484530023071,Block Group 1,G5030,S,706751.0,0.0,+30.2222661,-097.7395811,3943.39330259,706751.689319,"Block Group 1, Census Tract 23.07, Travis County, Texas","Block Group 1, Census Tract 23.07, Travis County, Texas"
484530023101,Block Group 1; Census Tract 23.10; Travis County; Texas,"Block Group 1, Census Tract 23.1, Travis County, Texas",37.8,49079.66533284831,ACS 2019 adjusted to 2024 dollars,,49079.66533284831,0.0,0.0,G48045300023101,48,453,002310,1,1500000US484530023101,Block Group 1,G5030,S,1580896.0,82403.0,+30.2133021,-097.6534621,7809.22979082,1663304.72162,"Block Group 1, Census Tract 23.10, Travis County, Texas","Block Group 1, Census Tract 23.1, Travis County, Texas"
484530023131,Block Group 1; Census Tract 23.13; Travis County; Texas,"Block Group 1, Census Tract 23.13, Travis County, Texas",34.1,56443.0,ACS 2024,56443.0,57199.895962168055,121.0,10.0,G48045300023131,48,453,002313,1,1500000US484530023131,Block Group 1,G5030,S,1805375.0,0.0,+30.2183867,-097.7237709,6306.516134,1805375.24297,"Block Group 1, Census Tract 23.13, Travis County, Texas","Block Group 1, Census Tract 23.13, Travis County, Texas"
484530023141,Block Group 1; Census Tract 23.14; Travis County; Texas,"Block Group 1, Census Tract 23.14, Travis County, Texas",37.4,66820.0,ACS 2024,66820.0,,0.0,26.0,G48045300023141,48,453,002314,1,1500000US484530023141,Block Group 1,G5030,S,142563.0,0.0,+30.2311144,-097.7241938,2084.26144214,142563.314437,"Block Group 1, Census Tract 23.14, Travis County, Texas","Block Group 1, Census Tract 23.14, Travis County, Texas"
484530023151,Block Group 1; Census Tract 23.15; Travis County; Texas,"Block Group 1, Census Tract 23.15, Travis County, Texas",32.6,59239.0,ACS 2024,59239.0,45390.10149145143,80.0,41.0,G48045300023151,48,453,002315,1,1500000US484530023151,Block Group 1,G5030,S,303883.0,0.0,+30.2345938,-097.7330258,2390.01804026,303883.416413,"Block Group 1, Census Tract 23.15, Travis County, Texas","Block Group 1, Census Tract 23.15, Travis County, Texas"
484530023161,Block Group 1; Census Tract 23.16; Travis County; Texas,"Block Group 1, Census Tract 23.16, Travis County, Texas",29.5,50122.0,ACS 2024,50122.0,53147.142597308106,279.0,79.0,G48045300023161,48,453,002316,1,1500000US484530023161,Block Group 1,G5030,S,320049.0,0.0,+30.2390961,-097.7290694,2365.53256275,320049.198144,"Block Group 1, Census Tract 23.16, Travis County, Texas","Block Group 1, Census Tract 23.16, Travis County, Texas"
484530023191,Block Group 1; Census Tract 23.19; Travis County; Texas,"Block Group 1, Census Tract 23.19, Travis County, Texas",37.4,,,,,17.0,0.0,G48045300023191,48,453,002319,1,1500000US484530023191,Block Group 1,G5030,S,713143.0,0.0,+30.1998047,-097.6449201,3673.14895764,713141.00013,"Block Group 1, Census Tract 23.19, Travis County, Texas","Block Group 1, Census Tract 23.19, Travis County, Texas"
484530023201,Block Group 1; Census Tract 23.20; Travis County; Texas,"Block Group 1, Census Tract 23.2, Travis County, Texas",26.8,85170.0,ACS 2024,85170.0,,132.0,66.0,G48045300023201,48,453,002320,1,1500000US484530023201,Block Group 1,G5030,S,2509823.0,0.0,+30.2219260,-097.6951754,8750.71631773,2509817.71991,"Block Group 1, Census Tract 23.20, Travis County, Texas","Block Group 1, Census Tract 23.2, Travis County, Texas"
484530023211,Block Group 1; Census Tract 23.21; Travis County; Texas,"Block Group 1, Census Tract 23.21, Travis County, Texas",40.1,26778.0,ACS 2024,26778.0,,9.0,16.0,G48045300023211,48,453,002321,1,1500000US484530023211,Block Group 1,G5030,S,734590.0,0.0,+30.2340963,-097.6956408,5349.99410336,734589.791217,"Block Group 1, Census Tract 23.21, Travis County, Texas","Block Group 1, Census Tract 23.21, Travis County, Texas"
484530023221,Block Group 1; Census Tract 23.22; Travis County; Texas,"Block Group 1, Census Tract 23.22, Travis County, Texas",27.1,108224.0,ACS 2024,108224.0,,148.0,18.0,G48045300023221,48,453,002322,1,1500000US484530023221,Block Group 1,G5030,S,589831.0,0.0,+30.2249124,-097.7587391,3509.7366212,589829.886383,"Block Group 1, Census Tract 23.22, Travis County, Texas","Block Group 1, Census Tract 23.22, Travis County, Texas"
484530023231,Block Group 1; Census Tract 23.23; Travis County; Texas,"Block Group 1, Census Tract 23.23, Travis County, Texas",30.5,63095.0,ACS 2024,63095.0,,13.0,0.0,G48045300023231,48,453,002323,1,1500000US484530023231,Block Group 1,G5030,S,352528.0,0.0,+30.2381013,-097.7482890,3041.17605951,352528.752231,"Block Group 1, Census Tract 23.23, Travis County, Texas","Block Group 1, Census Tract 23.23, Travis County, Texas"
484530023241,Block Group 1; Census Tract 23.24; Travis County; Texas,"Block Group 1, Census Tract 23.24, Travis County, Texas",30.9,,,,,58.0,0.0,G48045300023241,48,453,002324,1,1500000US484530023241,Block Group 1,G5030,S,153578.0,0.0,+30.2357646,-097.7200114,1840.86068651,153578.547962,"Block Group 1, Census Tract 23.24, Travis County, Texas","Block Group 1, Census Tract 23.24, Travis County, Texas"
484530023251,Block Group 1; Census Tract 23.25; Travis County; Texas,"Block Group 1, Census Tract 23.25, Travis County, Texas",40.7,63906.0,ACS 2024,63906.0,,0.0,0.0,G48045300023251,48,453,002325,1,1500000US484530023251,Block Group 1,G5030,S,451419.0,0.0,+30.2315444,-097.7090379,2723.09366278,451421.311047,"Block Group 1, Census Tract 23.25, Travis County, Texas","Block Group 1, Census Tract 23.25, Travis County, Texas"
484530023261,Block Group 1; Census Tract 23.26; Travis County; Texas,"Block Group 1, Census Tract 23.26, Travis County, Texas",26.8,48519.0,ACS 2024,48519.0,,194.0,108.0,G48045300023261,48,453,002326,1,1500000US484530023261,Block Group 1,G5030,S,715100.0,139858.0,+30.2444930,-097.7125417,5570.33884897,854958.190475,"Block Group 1, Census Tract 23.26, Travis County, Texas","Block Group 1, Census Tract 23.26, Travis County, Texas"
484530023271,Block Group 1; Census Tract 23.27; Travis County; Texas,"Block Group 1, Census Tract 23.27, Travis County, Texas",30.9,55688.0,ACS 2024,55688.0,,171.0,0.0,G48045300023271,48,453,002327,1,1500000US484530023271,Block Group 1,G5030,S,512484.0,37086.0,+30.2419928,-097.6946608,3776.83083764,549570.063647,"Block Group 1, Census Tract 23.27, Travis County, Texas","Block Group 1, Census Tract 23.27, Travis County, Texas"
484530024031,Block Group 1; Census Tract 24.03; Travis County; Texas,"Block Group 1, Census Tract 24.03, Travis County, Texas",34.6,97361.0,ACS 2024,97361.0,83479.60276464168,31.0,18.0,G48045300024031,48,453,002403,1,1500000US484530024031,Block Group 1,G5030,S,1899653.0,0.0,+30.2139103,-097.7609197,5700.18787193,1899649.95171,"Block Group 1, Census Tract 24.03, Travis County, Texas","Block Group 1, Census Tract 24.03, Travis County, Texas"
484530024071,Block Group 1; Census Tract 24.07; Travis County; Texas,"Block Group 1, Census Tract 24.07, Travis County, Texas",43.6,80458.0,ACS 2024,80458.0,91705.35467442706,235.0,0.0,G48045300024071,48,453,002407,1,1500000US484530024071,Block Group 1,G5030,S,7650355.0,0.0,+30.1188725,-097.8161245,12224.8880485,7650350.07539,"Block Group 1, Census Tract 24.07, Travis County, Texas","Block Group 1, Census Tract 24.07, Travis County, Texas"
484530024091,Block Group 1; Census Tract 24.09; Travis County; Texas,"Block Group 1, Census Tract 24.09, Travis County, Texas",33.8,118945.0,ACS 2024,118945.0,99942.14950891232,31.0,45.0,G48045300024091,48,453,002409,1,1500000US484530024091,Block Group 1,G5030,S,642223.0,0.0,+30.2113986,-097.7911147,3509.960465,642222.287014,"Block Group 1, Census Tract 24.09, Travis County, Texas","Block Group 1, Census Tract 24.09, Travis County, Texas"
484530024101,Block Group 1; Census Tract 24.10; Travis County; Texas,"Block Group 1, Census Tract 24.1, Travis County, Texas",39.6,65133.0,ACS 2024,65133.0,70332.38741360494,23.0,0.0,G48045300024101,48,453,002410,1,1500000US484530024101,Block Group 1,G5030,S,637118.0,0.0,+30.2092503,-097.7845904,3582.85393815,637117.634658,"Block Group 1, Census Tract 24.10, Travis County, Texas","Block Group 1, Census Tract 24.1, Travis County, Texas"
484530024111,Block Group 1; Census Tract 24.11; Travis County; Texas,"Block Group 1, Census Tract 24.11, Travis County, Texas",22.8,38702.0,ACS 2024,38702.0,53987.63186613314,176.0,0.0,G48045300024111,48,453,002411,1,1500000US484530024111,Block Group 1,G5030,S,2712968.0,0.0,+30.2084521,-097.7468474,6891.79554086,2712967.98694,"Block Group 1, Census Tract 24.11, Travis County, Texas","Block Group 1, Census Tract 24.11, Travis County, Texas"
484530024121,Block Group 1; Census Tract 24.12; Travis County; Texas,"Block Group 1, Census Tract 24.12, Travis County, Texas",37.8,124559.0,ACS 2024,124559.0,67791.28774099672,86.0,58.0,G48045300024121,48,453,002412,1,1500000US484530024121,Block Group 1,G5030,S,305409.0,0.0,+30.1908591,-097.7471935,2428.21600814,305407.741463,"Block Group 1, Census Tract 24.12, Travis County, Texas","Block Group 1, Census Tract 24.12, Travis County, Texas"
484530024131,Block Group 1; Census Tract 24.13; Travis County; Texas,"Block Group 1, Census Tract 24.13, Travis County, Texas",25.1,55161.0,ACS 2024,55161.0,39523.85449254274,0.0,0.0,G48045300024131,48,453,002413,1,1500000US484530024131,Block Group 1,G5030,S,231932.0,0.0,+30.1972215,-097.7422286,2373.49182717,231931.201883,"Block Group 1, Census Tract 24.13, Travis County, Texas","Block Group 1, Census Tract 24.13, Travis County, Texas"
484530024191,Block Group 1; Census Tract 24.19; Travis County; Texas,"Block Group 1, Census Tract 24.19, Travis County, Texas",32.3,46766.0,ACS 2024,46766.0,50675.9814477992,28.0,0.0,G48045300024191,48,453,002419,1,1500000US484530024191,Block Group 1,G5030,S,649890.0,0.0,+30.1954505,-097.7637023,4174.29416699,649889.636071,"Block Group 1, Census Tract 24.19, Travis County, Texas","Block Group 1, Census Tract 24.19, Travis County, Texas"
484530024221,Block Group 1; Census Tract 24.22; Travis County; Texas,"Block Group 1, Census Tract 24.22, Travis County, Texas",42.5,111464.0,ACS 2024,111464.0,80694.33175700254,242.0,23.0,G48045300024221,48,453,002422,1,1500000US484530024221,Block Group 1,G5030,S,947089.0,0.0,+30.1906024,-097.7846019,4586.52126868,947091.627031,"Block Group 1, Census Tract 24.22, Travis County, Texas","Block Group 1, Census Tract 24.22, Travis County, Texas"
484530024231,Block Group 1; Census Tract 24.23; Travis County; Texas,"Block Group 1, Census Tract 24.23, Travis County, Texas",46.2,105592.0,ACS 2024,105592.0,115007.15278283012,34.0,30.0,G48045300024231,48,453,002423,1,1500000US484530024231,Block Group 1,G5030,S,570427.0,0.0,+30.1793742,-097.8054217,3623.19233101,570429.546004,"Block Group 1, Census Tract 24.23, Travis County, Texas","Block Group 1, Census Tract 24.23, Travis County, Texas"
484530024241,Block Group 1; Census Tract 24.24; Travis County; Texas,"Block Group 1, Census Tract 24.24, Travis County, Texas",42.9,70168.0,ACS 2024,70168.0,75023.17642779191,5.0,14.0,G48045300024241,48,453,002424,1,1500000US484530024241,Block Group 1,G5030,S,1701823.0,0.0,+30.1905789,-097.8021281,5453.48167979,1701826.03979,"Block Group 1, Census Tract 24.24, Travis County, Texas","Block Group 1, Census Tract 24.24, Travis County, Texas"
484530024301,Block Group 1; Census Tract 24.30; Travis County; Texas,"Block Group 1, Census Tract 24.3, Travis County, Texas",,,,,,0.0,0.0,G48045300024301,48,453,002430,1,1500000US484530024301,Block Group 1,G5030,S,386908.0,0.0,+30.1740721,-097.7480789,4007.35595174,386907.169808,"Block Group 1, Census Tract 24.30, Travis County, Texas","Block Group 1, Census Tract 24.3, Travis County, Texas"
484530024321,Block Group 1; Census Tract 24.32; Travis County; Texas,"Block Group 1, Census Tract 24.32, Travis County, Texas",33.7,150677.0,ACS 2024,150677.0,119938.43215714805,324.0,86.0,G48045300024321,48,453,002432,1,1500000US484530024321,Block Group 1,G5030,S,28407520.0,12136.0,+30.1493366,-097.7108033,27547.6004714,28419659.8085,"Block Group 1, Census Tract 24.32, Travis County, Texas","Block Group 1, Census Tract 24.32, Travis County, Texas"
484530024341,Block Group 1; Census Tract 24.34; Travis County; Texas,"Block Group 1, Census Tract 24.34, Travis County, Texas",36.8,75114.0,ACS 2024,75114.0,71120.11604219716,38.0,57.0,G48045300024341,48,453,002434,1,1500000US484530024341,Block Group 1,G5030,S,55769460.0,6.0,+30.0728551,-097.7433280,34972.5819403,55769443.9955,"Block Group 1, Census Tract 24.34, Travis County, Texas","Block Group 1, Census Tract 24.34, Travis County, Texas"
484530024361,Block Group 1; Census Tract 24.36; Travis County; Texas,"Block Group 1, Census Tract 24.36, Travis County, Texas",42.1,77453.84685340124,ACS 2019 adjusted to 2024 dollars,,77453.84685340124,61.0,30.0,G48045300024361,48,453,002436,1,1500000US484530024361,Block Group 1,G5030,S,20711502.0,13.0,+30.1265807,-097.6818965,21626.5775485,20711517.2296,"Block Group 1, Census Tract 24.36, Travis County, Texas","Block Group 1, Census Tract 24.36, Travis County, Texas"
484530024371,Block Group 1; Census Tract 24.37; Travis County; Texas,"Block Group 1, Census Tract 24.37, Travis County, Texas",45.2,90496.0,ACS 2024,90496.0,,0.0,16.0,G48045300024371,48,453,002437,1,1500000US484530024371,Block Group 1,G5030,S,1007862.0,0.0,+30.1659019,-097.7948187,4654.67177326,1007859.23545,"Block Group 1, Census Tract 24.37, Travis County, Texas","Block Group 1, Census Tract 24.37, Travis County, Texas"
